,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,month_year,day_year,year_year,state,response,coverage,education,employmentstatus,gender,location_code,marital_status,policy_type,renew_offer_type,sales_channel,vehicle_class,vehicle_size
153,9753.307106,17514,127,2,5,0,3,104.0,2,24,2011,Arizona,No,Extended,Bachelor,Medical Leave,F,Rural,Married,Personal Auto,Offer1,Branch,SUV,Medsize
154,2946.153697,89270,74,17,90,0,1,316.599228,2,1,2011,California,No,Basic,Bachelor,Employed,F,Urban,Single,Personal Auto,Offer2,Branch,Four-Door Car,Medsize
155,2662.0,29757,65,13,55,0,1,312.0,2,6,2011,California,No,Basic,High School or Below,Employed,M,Suburban,Married,Personal Auto,Offer2,Web,Four-Door Car,Small
156,3517.385764,51814,92,28,89,0,1,104.0,1,23,2011,Oregon,No,Extended,College,Employed,M,Rural,Single,Personal Auto,Offer3,Agent,Four-Door Car,Medsize
157,9743.350113,24028,82,14,27,0,2,393.6,1,21,2011,Oregon,No,Extended,Bachelor,Employed,F,Suburban,Married,Personal Auto,Offer2,Agent,Four-Door Car,Small
158,3873.647046,28142,105,18,50,0,1,701.708239,1,20,2011,Arizona,Yes,Basic,College,Retired,M,Suburban,Married,Personal Auto,Offer2,Agent,Sports Car,Medsize
159,7649.28199,52705,64,14,8,1,2,128.705563,1,6,2011,Arizona,No,Basic,Bachelor,Employed,F,Rural,Married,Personal Auto,Offer1,Web,Two-Door Car,Large
160,2662.0,0,63,1,5,0,1,679.368378,2,22,2011,California,No,Basic,High School or Below,Unemployed,M,Suburban,Married,Corporate Auto,Offer2,Agent,Two-Door Car,Medsize
161,4475.424592,84903,111,7,63,0,1,497.126827,2,27,2011,Washington,No,Basic,College,Employed,F,Urban,Married,Personal Auto,Offer1,Agent,SUV,Medsize
162,8714.922135,0,118,14,64,0,4,566.4,2,21,2011,California,Yes,Basic,College,Unemployed,F,Suburban,Divorced,Personal Auto,Offer1,Agent,SUV,Medsize
163,2662.0,24910,63,7,63,1,1,347.857619,1,29,2011,Washington,Yes,Basic,Bachelor,Retired,F,Suburban,Single,Personal Auto,Offer1,Branch,Four-Door Car,Medsize
164,7416.197322,0,77,15,12,2,2,554.4,2,22,2011,California,No,Extended,Bachelor,Unemployed,M,Suburban,Single,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
165,7771.158973,21876,68,12,28,0,2,465.41477,2,21,2011,Oregon,No,Basic,Master,Medical Leave,M,Suburban,Married,Personal Auto,Offer1,Agent,Four-Door Car,Small
166,6968.3419,0,69,33,61,1,2,496.8,1,10,2011,California,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Personal Auto,Offer1,Agent,Four-Door Car,Small
167,4250.282624,0,61,17,1,1,7,292.8,1,18,2011,California,Yes,Basic,High School or Below,Unemployed,F,Suburban,Single,Personal Auto,Offer1,Agent,Four-Door Car,Small
168,15433.0,70699,82,1,57,0,2,256.813837,1,16,2011,Oregon,No,Extended,High School or Below,Employed,F,Urban,Divorced,Personal Auto,Offer3,Agent,Four-Door Car,Medsize
169,15433.0,0,74,11,85,1,2,355.2,1,6,2011,California,No,Basic,High School or Below,Unemployed,F,Suburban,Married,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
170,2662.0,27501,63,20,0,0,1,542.319401,1,27,2011,California,No,Basic,College,Medical Leave,M,Suburban,Married,Personal Auto,Offer4,Branch,Four-Door Car,Medsize
171,15363.84716,15897,101,30,99,0,2,303.148399,1,15,2011,Oregon,No,Premium,Doctor,Disabled,F,Urban,Divorced,Personal Auto,Offer2,Agent,Four-Door Car,Medsize
172,8456.961887,25141,73,12,4,1,2,104.0,1,9,2011,Nevada,No,Basic,College,Employed,F,Rural,Divorced,Personal Auto,Offer3,Agent,Four-Door Car,Medsize
173,2662.0,0,61,5,46,3,1,292.8,1,28,2011,Nevada,No,Basic,College,Unemployed,F,Suburban,Married,Personal Auto,Offer3,Agent,Four-Door Car,Small
174,5780.182197,51066,74,23,0,0,8,773.0,2,26,2011,California,Yes,Basic,High School or Below,Employed,M,Suburban,Single,Personal Auto,Offer2,Call Center,Four-Door Car,Medsize
175,4639.981638,28358,117,24,37,0,1,104.0,1,4,2011,California,No,Basic,Bachelor,Employed,F,Rural,Married,Personal Auto,Offer2,Call Center,Sports Car,Medsize
176,4465.335703,61846,112,1,48,0,1,215.8182,2,1,2011,Washington,No,Basic,College,Employed,F,Rural,Married,Personal Auto,Offer2,Agent,SUV,Medsize
177,5968.118877,90972,74,3,47,0,8,232.926145,1,27,2011,Arizona,No,Basic,Bachelor,Employed,F,Urban,Married,Personal Auto,Offer2,Call Center,Two-Door Car,Medsize
178,5097.763337,0,74,3,95,0,7,532.8,2,14,2011,Washington,No,Basic,College,Unemployed,F,Suburban,Single,Personal Auto,Offer3,Web,Two-Door Car,Medsize
179,4076.634665,29549,104,17,51,0,1,710.433775,1,23,2011,California,No,Basic,Bachelor,Employed,F,Suburban,Divorced,Personal Auto,Offer2,Call Center,Sports Car,Small
180,12252.60179,0,115,12,17,1,2,552.0,2,18,2011,California,No,Premium,Bachelor,Unemployed,F,Suburban,Married,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
181,15433.0,39411,217,4,29,2,4,773.0,1,24,2011,Nevada,No,Extended,Bachelor,Employed,F,Suburban,Married,Personal Auto,Offer3,Branch,Luxury Car,Medsize
182,4892.435461,21709,62,28,17,0,3,408.374746,2,18,2011,Oregon,No,Basic,High School or Below,Employed,M,Suburban,Married,Personal Auto,Offer2,Branch,Four-Door Car,Large
183,9942.304791,67890,85,23,57,0,2,408.0,1,19,2011,Nevada,No,Extended,Bachelor,Employed,M,Suburban,Single,Personal Auto,Offer4,Agent,Four-Door Car,Small
184,3735.838129,0,110,3,16,0,1,773.0,1,4,2011,California,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal Auto,Offer1,Agent,SUV,Medsize
185,13117.52215,84311,111,11,98,4,2,532.8,2,7,2011,California,No,Basic,High School or Below,Employed,F,Suburban,Single,Personal Auto,Offer3,Call Center,SUV,Small
186,4574.524094,99316,114,26,53,0,1,754.358929,1,30,2011,California,No,Basic,College,Employed,F,Suburban,Single,Corporate Auto,Offer2,Branch,SUV,Medsize
187,5470.060561,54507,138,20,11,0,1,702.990032,2,17,2011,Arizona,Yes,Extended,Bachelor,Employed,F,Suburban,Married,Personal Auto,Offer2,Agent,SUV,Medsize
188,2978.84601,64586,76,3,17,0,1,206.837111,1,13,2011,California,No,Extended,Bachelor,Employed,F,Urban,Single,Personal Auto,Offer3,Branch,Four-Door Car,Medsize
189,6410.967544,61709,82,5,41,2,7,275.395894,2,8,2011,Oregon,No,Extended,College,Employed,M,Urban,Married,Personal Auto,Offer3,Branch,Four-Door Car,Medsize
190,4479.023088,94656,111,12,79,1,1,459.738128,1,29,2011,California,No,Basic,Master,Employed,M,Urban,Married,Special Auto,Offer4,Web,SUV,Medsize
191,2662.0,0,69,5,40,0,1,496.8,2,5,2011,California,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Special Auto,Offer4,Branch,Two-Door Car,Small
192,2764.493659,61085,70,27,34,1,1,336.0,1,20,2011,California,No,Basic,Bachelor,Employed,M,Suburban,Married,Personal Auto,Offer2,Branch,Two-Door Car,Medsize
193,7920.105377,89284,67,7,31,3,2,321.6,1,27,2011,Oregon,No,Basic,Bachelor,Employed,F,Suburban,Married,Personal Auto,Offer4,Agent,Two-Door Car,Small
194,6889.097981,0,63,6,12,0,2,302.4,1,9,2011,Arizona,No,Basic,High School or Below,Unemployed,F,Suburban,Divorced,Personal Auto,Offer1,Branch,Four-Door Car,Small
195,3274.194616,31686,81,11,33,0,1,430.994107,1,11,2011,Washington,No,Extended,Bachelor,Employed,F,Suburban,Married,Personal Auto,Offer1,Agent,Four-Door Car,Small
196,9951.707743,56855,255,12,1,0,1,773.0,2,17,2011,Oregon,No,Premium,High School or Below,Employed,M,Suburban,Single,Corporate Auto,Offer4,Web,Luxury SUV,Medsize
197,2662.0,53703,67,3,45,2,1,104.0,2,16,2011,Oregon,No,Basic,Bachelor,Employed,M,Rural,Single,Special Auto,Offer1,Branch,Four-Door Car,Medsize
198,15433.0,0,96,12,35,1,2,773.0,2,10,2011,Washington,No,Extended,High School or Below,Unemployed,F,Suburban,Single,Personal Auto,Offer3,Branch,Two-Door Car,Medsize
199,6047.02516,20396,76,15,60,1,4,364.8,2,19,2011,California,Yes,Extended,College,Employed,M,Suburban,Married,Personal Auto,Offer1,Branch,Four-Door Car,Medsize
200,11140.30248,27679,150,30,28,0,3,722.486994,1,21,2011,California,No,Premium,Master,Disabled,F,Suburban,Single,Personal Auto,Offer1,Call Center,SUV,Medsize
201,4334.064096,23904,123,1,67,3,1,590.4,2,27,2011,Nevada,Yes,Extended,Bachelor,Retired,F,Suburban,Single,Personal Auto,Offer1,Agent,SUV,Medsize
202,2799.74791,65351,69,4,54,0,1,481.027516,2,4,2011,Arizona,No,Basic,High School or Below,Employed,F,Suburban,Married,Corporate Auto,Offer2,Call Center,Four-Door Car,Medsize
203,7923.136624,0,113,20,1,0,7,773.0,1,18,2011,California,No,Basic,College,Unemployed,M,Suburban,Single,Personal Auto,Offer1,Agent,SUV,Medsize
204,3688.110888,0,63,0,54,3,7,669.682001,2,3,2011,California,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,Offer1,Call Center,Four-Door Car,Medsize
205,12067.45599,0,116,14,35,0,2,773.0,1,2,2011,California,No,Basic,College,Unemployed,M,Suburban,Single,Personal Auto,Offer1,Agent,SUV,Medsize
206,2924.976721,64459,72,16,64,0,1,240.259479,1,9,2011,California,No,Basic,College,Employed,F,Urban,Married,Personal Auto,Offer2,Branch,Four-Door Car,Medsize
207,15014.0927,32961,190,13,53,0,3,773.0,1,19,2011,California,No,Premium,College,Employed,M,Suburban,Married,Corporate Auto,Offer1,Branch,SUV,Small
208,9277.233839,71416,116,10,0,0,3,556.8,1,11,2011,Oregon,No,Basic,High School or Below,Employed,F,Suburban,Divorced,Corporate Auto,Offer2,Agent,SUV,Medsize
209,6274.123875,68964,78,15,6,0,3,115.086827,1,31,2011,Washington,No,Extended,Bachelor,Employed,F,Rural,Married,Personal Auto,Offer3,Web,Four-Door Car,Medsize
210,3886.647414,78108,98,12,34,0,1,470.4,1,11,2011,California,No,Extended,High School or Below,Employed,M,Suburban,Single,Personal Auto,Offer2,Agent,Two-Door Car,Small
211,4386.277558,10621,67,28,22,0,5,321.6,2,11,2011,California,Yes,Basic,College,Retired,M,Suburban,Single,Special Auto,Offer1,Agent,Four-Door Car,Medsize
212,11365.26766,84910,95,4,69,0,2,383.167471,1,22,2011,Washington,No,Extended,College,Employed,M,Urban,Married,Corporate Auto,Offer2,Web,Two-Door Car,Small
213,5610.96434,77493,70,2,35,0,3,307.963291,2,24,2011,California,No,Basic,High School or Below,Employed,F,Urban,Single,Special Auto,Offer1,Agent,Four-Door Car,Medsize
214,2912.892035,81097,74,7,67,0,1,355.2,2,28,2011,Arizona,No,Basic,College,Employed,M,Suburban,Divorced,Personal Auto,Offer4,Agent,Four-Door Car,Small
215,6915.729915,96610,85,6,23,0,3,520.364752,1,25,2011,Oregon,No,Extended,College,Employed,F,Suburban,Married,Corporate Auto,Offer4,Call Center,Four-Door Car,Large
216,6262.663307,30110,159,20,71,0,1,466.436375,2,26,2011,Oregon,No,Premium,College,Employed,M,Urban,Married,Corporate Auto,Offer4,Agent,Sports Car,Small
217,6503.397049,22081,84,1,9,0,6,451.670309,2,19,2011,Oregon,Yes,Extended,High School or Below,Disabled,F,Suburban,Married,Special Auto,Offer1,Agent,Two-Door Car,Small
218,8007.399376,0,112,12,93,0,3,537.6,1,2,2011,Washington,Yes,Basic,High School or Below,Unemployed,F,Suburban,Divorced,Personal Auto,Offer1,Web,Sports Car,Medsize
219,2929.916512,98473,72,19,69,0,1,345.6,1,2,2011,California,No,Basic,College,Employed,M,Suburban,Married,Personal Auto,Offer2,Branch,Four-Door Car,Medsize
220,5969.55297,97431,74,1,72,0,3,355.2,1,26,2011,Oregon,No,Basic,Bachelor,Employed,F,Suburban,Married,Personal Auto,Offer3,Branch,Four-Door Car,Medsize
221,5473.15987,93870,69,1,96,0,8,331.2,2,2,2011,California,No,Basic,Bachelor,Employed,M,Suburban,Divorced,Personal Auto,Offer1,Call Center,Four-Door Car,Medsize
222,5645.396665,50366,72,9,5,0,9,428.734656,2,27,2011,Nevada,No,Basic,High School or Below,Employed,M,Suburban,Divorced,Personal Auto,Offer1,Call Center,Four-Door Car,Small
223,6369.262355,34498,83,30,72,0,7,398.4,1,20,2011,Washington,Yes,Extended,High School or Below,Employed,M,Suburban,Single,Personal Auto,Offer2,Branch,Two-Door Car,Small
224,11833.76732,16552,103,23,53,0,2,494.4,1,17,2011,Oregon,No,Basic,College,Disabled,F,Suburban,Married,Personal Auto,Offer2,Call Center,SUV,Small
225,6121.107929,26787,77,7,50,0,5,369.6,1,17,2011,Oregon,No,Extended,College,Employed,F,Suburban,Married,Personal Auto,Offer3,Branch,Four-Door Car,Medsize
226,5159.369746,0,74,2,42,0,9,773.0,2,24,2011,Nevada,No,Basic,College,Unemployed,M,Suburban,Single,Personal Auto,Offer1,Branch,Two-Door Car,Medsize
227,2662.0,43860,65,15,58,0,1,156.124914,2,14,2011,Nevada,Yes,Basic,High School or Below,Employed,F,Rural,Single,Corporate Auto,Offer2,Agent,Four-Door Car,Medsize
228,8668.611261,21474,114,13,72,2,9,373.428187,2,20,2011,Arizona,No,Basic,High School or Below,Employed,M,Urban,Married,Corporate Auto,Offer1,Agent,SUV,Small
229,4960.965384,18174,66,8,16,0,9,395.934815,2,19,2011,California,No,Basic,Bachelor,Disabled,M,Suburban,Married,Corporate Auto,Offer1,Agent,Four-Door Car,Small
230,5504.139033,0,73,18,45,0,5,350.4,2,8,2011,Arizona,Yes,Basic,Bachelor,Unemployed,F,Suburban,Married,Corporate Auto,Offer1,Call Center,Four-Door Car,Medsize
231,7507.455372,60920,64,10,61,0,2,231.201886,2,6,2011,Arizona,Yes,Basic,College,Employed,M,Urban,Single,Personal Auto,Offer2,Agent,Two-Door Car,Medsize
232,15433.0,41520,90,18,70,0,2,289.904105,2,27,2011,Arizona,No,Extended,High School or Below,Employed,M,Urban,Married,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
233,5657.031588,0,152,12,89,0,1,729.6,2,1,2011,Oregon,No,Premium,Bachelor,Unemployed,F,Suburban,Married,Personal Auto,Offer1,Web,SUV,Small
234,5061.757902,0,68,19,16,0,8,326.4,2,23,2011,Arizona,No,Basic,High School or Below,Unemployed,M,Suburban,Married,Personal Auto,Offer3,Call Center,Two-Door Car,Medsize
235,5912.783829,72208,73,3,84,0,8,350.4,1,11,2011,California,No,Basic,Bachelor,Employed,M,Suburban,Married,Personal Auto,Offer1,Branch,Two-Door Car,Small
236,15182.27975,53863,63,12,30,0,2,105.765111,2,10,2011,California,No,Basic,Bachelor,Employed,F,Rural,Married,Personal Auto,Offer1,Web,Four-Door Car,Large
237,10747.03094,66446,136,8,77,0,3,639.464548,2,25,2011,Washington,No,Extended,College,Employed,M,Urban,Divorced,Corporate Auto,Offer2,Branch,SUV,Large
238,2662.0,0,61,18,26,0,1,292.8,2,16,2011,Washington,No,Basic,College,Unemployed,M,Suburban,Single,Personal Auto,Offer2,Agent,Four-Door Car,Small
239,2662.0,64997,63,7,99,1,1,383.442328,1,30,2011,Washington,No,Basic,Bachelor,Employed,F,Suburban,Single,Personal Auto,Offer2,Agent,Four-Door Car,Small
240,5343.121327,64460,66,18,42,0,3,316.8,2,11,2011,Nevada,No,Basic,High School or Below,Employed,F,Suburban,Married,Corporate Auto,Offer2,Agent,Two-Door Car,Small
241,8119.829071,46618,67,22,77,0,2,104.0,1,14,2011,Arizona,No,Basic,College,Employed,F,Rural,Married,Personal Auto,Offer3,Agent,Four-Door Car,Large
242,4605.265164,0,64,13,64,0,4,307.2,2,14,2011,Oregon,No,Basic,College,Unemployed,F,Suburban,Divorced,Corporate Auto,Offer1,Branch,Four-Door Car,Small
243,6408.785577,49988,84,6,37,5,5,566.935022,2,3,2011,California,No,Extended,College,Employed,M,Suburban,Married,Personal Auto,Offer2,Web,Two-Door Car,Large
244,2662.0,0,91,2,8,5,1,436.8,1,31,2011,California,No,Extended,College,Unemployed,F,Suburban,Single,Personal Auto,Offer1,Agent,Two-Door Car,Medsize
245,3211.070017,16269,86,6,84,0,1,412.8,2,15,2011,California,No,Extended,Bachelor,Disabled,M,Suburban,Divorced,Corporate Auto,Offer3,Agent,Two-Door Car,Medsize
246,5094.522262,72006,64,4,38,0,3,307.2,2,27,2011,Arizona,No,Basic,Bachelor,Employed,F,Suburban,Divorced,Personal Auto,Offer4,Agent,Four-Door Car,Medsize
247,15433.0,0,81,3,60,2,2,388.8,1,21,2011,Arizona,No,Extended,High School or Below,Unemployed,F,Suburban,Married,Personal Auto,Offer4,Call Center,Four-Door Car,Small
248,8672.229719,0,245,34,83,0,1,773.0,1,14,2011,Oregon,No,Extended,Bachelor,Unemployed,M,Suburban,Single,Corporate Auto,Offer1,Branch,Luxury SUV,Medsize
249,8044.73072,44320,67,13,79,0,2,321.6,1,25,2011,California,No,Basic,Master,Employed,M,Suburban,Married,Personal Auto,Offer1,Call Center,Four-Door Car,Medsize
250,4001.519098,19782,108,13,66,0,1,773.0,2,2,2011,Arizona,No,Premium,High School or Below,Retired,F,Suburban,Divorced,Personal Auto,Offer3,Web,Two-Door Car,Medsize
251,15433.0,63933,70,35,98,0,2,424.883448,2,9,2011,Nevada,No,Basic,Bachelor,Employed,F,Suburban,Divorced,Personal Auto,Offer1,Call Center,Two-Door Car,Medsize
252,8544.411077,28224,109,13,13,0,8,523.2,2,28,2011,Arizona,No,Basic,Doctor,Employed,M,Suburban,Single,Personal Auto,Offer1,Call Center,SUV,Medsize
253,7805.31287,21073,106,25,54,1,3,508.8,1,27,2011,Washington,Yes,Basic,College,Retired,F,Suburban,Divorced,Personal Auto,Offer1,Agent,SUV,Small
254,6112.756868,63243,77,21,73,0,3,364.240307,2,19,2011,Oregon,No,Extended,Bachelor,Employed,M,Urban,Married,Personal Auto,Offer4,Call Center,Four-Door Car,Large
255,4772.943848,20993,133,35,90,0,1,638.4,2,18,2011,Nevada,Yes,Extended,High School or Below,Retired,M,Suburban,Divorced,Personal Auto,Offer2,Agent,SUV,Medsize
256,10979.09559,94827,135,5,64,0,4,354.729129,2,14,2011,Oregon,No,Extended,Bachelor,Employed,F,Urban,Married,Personal Auto,Offer1,Agent,SUV,Medsize
257,5004.263818,39161,63,18,83,1,4,283.995953,1,30,2011,California,No,Basic,Master,Employed,F,Urban,Married,Personal Auto,Offer2,Call Center,Two-Door Car,Small
258,13223.04379,37534,84,2,0,2,2,403.2,2,9,2011,Washington,No,Extended,Bachelor,Employed,M,Suburban,Married,Personal Auto,Offer3,Branch,Four-Door Car,Medsize
259,2662.0,80210,65,30,28,0,1,104.0,2,6,2011,Oregon,No,Basic,Bachelor,Employed,F,Rural,Divorced,Corporate Auto,Offer1,Agent,Four-Door Car,Medsize
260,15433.0,0,62,32,59,0,2,385.115437,2,23,2011,California,No,Basic,Bachelor,Unemployed,M,Suburban,Married,Personal Auto,Offer1,Agent,Four-Door Car,Small
261,5106.111827,30110,64,2,4,0,5,140.165035,2,22,2011,California,No,Basic,College,Employed,F,Rural,Married,Personal Auto,Offer1,Web,Four-Door Car,Medsize
262,15433.0,21708,68,28,77,0,2,326.4,1,16,2011,Arizona,No,Basic,College,Medical Leave,F,Suburban,Divorced,Personal Auto,Offer1,Web,Four-Door Car,Medsize
263,5457.342569,94731,67,23,65,0,4,321.6,2,2,2011,Arizona,No,Basic,High School or Below,Employed,M,Suburban,Married,Personal Auto,Offer2,Agent,Four-Door Car,Medsize
264,6563.644143,32375,83,17,83,0,6,398.4,2,22,2011,California,No,Extended,Bachelor,Employed,M,Suburban,Married,Personal Auto,Offer1,Agent,Four-Door Car,Small
265,4812.525221,16531,63,0,40,0,4,104.0,1,3,2011,Oregon,No,Basic,College,Medical Leave,M,Rural,Married,Corporate Auto,Offer1,Web,Four-Door Car,Medsize
266,15433.0,32006,94,28,7,0,2,104.0,2,27,2011,Arizona,No,Extended,Master,Employed,F,Rural,Single,Corporate Auto,Offer2,Call Center,Four-Door Car,Medsize
267,5773.520711,81676,72,21,86,0,8,463.158502,2,15,2011,Arizona,No,Basic,Bachelor,Employed,F,Suburban,Married,Personal Auto,Offer1,Agent,Two-Door Car,Small
268,6847.1189,71038,86,15,56,0,3,205.444066,1,11,2011,California,No,Extended,College,Employed,M,Rural,Married,Corporate Auto,Offer4,Agent,Four-Door Car,Medsize
269,3595.31286,0,103,20,43,0,1,741.6,1,21,2011,Arizona,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Corporate Auto,Offer2,Call Center,Sports Car,Medsize
270,15433.0,20832,65,8,32,0,2,104.0,1,26,2011,Nevada,No,Basic,Master,Medical Leave,F,Rural,Married,Personal Auto,Offer1,Call Center,Two-Door Car,Medsize
271,7859.414569,0,113,19,10,0,7,773.0,1,1,2011,Washington,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,Offer1,Branch,SUV,Medsize
272,4115.577437,52405,103,2,27,0,1,494.4,2,23,2011,Oregon,No,Premium,High School or Below,Employed,M,Suburban,Married,Personal Auto,Offer4,Call Center,Four-Door Car,Medsize
273,5029.638777,0,133,3,89,0,1,773.0,2,4,2011,Arizona,No,Extended,High School or Below,Unemployed,F,Suburban,Married,Personal Auto,Offer1,Agent,Sports Car,Small
274,4821.418454,26583,128,6,46,4,1,614.4,2,6,2011,Washington,No,Extended,Bachelor,Employed,F,Suburban,Married,Personal Auto,Offer2,Agent,SUV,Medsize
275,5004.310469,25486,65,15,53,0,3,104.0,2,10,2011,Oregon,No,Basic,Master,Disabled,M,Rural,Married,Special Auto,Offer1,Web,Two-Door Car,Medsize
276,8630.053943,24065,111,30,1,0,5,532.8,1,2,2011,Arizona,No,Premium,College,Employed,M,Suburban,Divorced,Corporate Auto,Offer1,Branch,Four-Door Car,Medsize
277,9322.08512,70435,116,0,50,0,4,104.0,2,10,2011,Arizona,No,Premium,High School or Below,Employed,F,Rural,Married,Personal Auto,Offer3,Agent,Four-Door Car,Medsize
278,15433.0,0,76,33,36,2,2,402.636829,1,19,2011,California,No,Extended,College,Unemployed,M,Suburban,Single,Personal Auto,Offer3,Branch,Two-Door Car,Medsize
279,3652.532435,39679,92,2,85,0,1,641.388616,2,23,2011,Oregon,No,Extended,High School or Below,Employed,F,Suburban,Married,Personal Auto,Offer2,Branch,Two-Door Car,Medsize
280,6158.601171,0,89,13,45,0,5,342.481173,1,7,2011,Nevada,No,Extended,College,Unemployed,M,Urban,Single,Personal Auto,Offer1,Web,Four-Door Car,Medsize
281,4376.083958,0,69,21,70,4,3,331.2,1,14,2011,California,No,Basic,Bachelor,Unemployed,M,Suburban,Married,Personal Auto,Offer4,Web,Two-Door Car,Medsize
282,5569.456156,53565,71,27,34,1,6,340.8,2,15,2011,Nevada,No,Basic,High School or Below,Employed,M,Suburban,Married,Personal Auto,Offer1,Agent,Four-Door Car,Small
283,2662.0,37574,66,19,14,1,1,412.101933,2,24,2011,Washington,No,Basic,Bachelor,Employed,M,Suburban,Married,Personal Auto,Offer1,Agent,Two-Door Car,Medsize
284,8346.983233,48259,108,14,79,0,3,104.0,2,2,2011,Washington,No,Premium,Bachelor,Employed,M,Rural,Single,Personal Auto,Offer1,Branch,Two-Door Car,Medsize
285,6323.923864,78532,78,25,87,0,3,374.4,1,7,2011,Arizona,No,Extended,High School or Below,Employed,F,Suburban,Married,Personal Auto,Offer2,Call Center,Four-Door Car,Medsize
